序號,TOWNNAME,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,TWD97_lon,TWD97_lat,is_indoor,geometry,mean_elevation,max_slope,std_elevation,river_distance_m,river_distance_category,risk_level,terrain_risk
4342,宜蘭縣,宜蘭縣員山鄉,枕山村,枕山路43-1號,121.718546,24.768291,枕山社區活動中心,枕山村.同樂村,60,"水災,震災,土石流,海嘯",何世德,03-9231666,是,否,是,322666.7056,2740304.358,TRUE,POINT (322666.70564530004 2740304.3582045757),39.02006124,38.42518234,9.815223157,1122.563389,1000公尺以上,高風險,High
4343,宜蘭縣,宜蘭縣宜蘭市,北津里,北津路31-5號,121.7546,24.7686,北津里帝王廟,北津里,10,"水災,震災,海嘯",楊順木,03-9285311,是,否,是,326312.7997,2740358.224,TRUE,POINT (326312.79974909185 2740358.2239453886),6.589785607,14.56229591,1.158258564,242.1004021,小於500公尺,高風險,High
4347,宜蘭縣,宜蘭縣壯圍鄉,東港村,壯圍鄉東港村?後路50-1號,121.8,24.7706,?後活動中心,東港,46,"水災,震災,海嘯",黃銘海,03-9385121,是,否,是,330903.0013,2740605.853,TRUE,POINT (330903.00130610523 2740605.8532644482),2.161142269,2.740037918,0.473261623,2217.101987,1000公尺以上,低風險,Low
4348,宜蘭縣,宜蘭縣宜蘭市,茭白里,大坡路一段100號,121.7545,24.7707,新生國小體育館,茭白里、北津里、新生里、梅洲里,317,"水災,震災,海嘯",陳銘俊校長/吳全展主任,03-9283791轉410,是,否,是,326301.4029,2740590.774,TRUE,POINT (326301.4029396423 2740590.773943346),6.707423318,8.638103485,0.77409291,474.9242518,小於500公尺,高風險,High
4349,宜蘭縣,宜蘭縣壯圍鄉,古亭村,壯圍鄉古亭村古亭路48-16號,121.8003,24.7719,古亭活動中心,古亭,199,"水災,震災,海嘯",莊木昌,03-9302708,是,否,是,330932.4984,2740750.026,TRUE,POINT (330932.4984352962 2740750.0259203035),1.986854959,2.740037918,0.474016009,2364.021727,1000公尺以上,低風險,Low
4354,宜蘭縣,宜蘭縣壯圍鄉,忠孝村,壯圍鄉忠孝村壯六路47號,121.8148,24.7751,壯六活動中心,忠孝村,129,"水災,震災,海嘯",張秀屘,03-9303178,是,否,是,332396.8018,2741113.137,TRUE,POINT (332396.80177973607 2741113.1370942635),4.030554289,89.95053864,4.05258476,3311.57978,1000公尺以上,高風險,High
4356,宜蘭縣,宜蘭縣宜蘭市,茭白里,茭白路39-10號,121.7506,24.7763,茭白社區活動中心,茭白里,38,"水災,震災,海嘯",陳慶祥,03-9284854,是,否,是,325903.582,2741208.885,TRUE,POINT (325903.58202714566 2741208.8853602675),7.224560779,3.792996407,0.812299781,1143.260762,1000公尺以上,低風險,Low
4358,宜蘭縣,宜蘭縣壯圍鄉,新社村,壯圍鄉新社村新社路54之3號,121.7889,24.7774,新社活動中心,新社,89,"水災,震災,海嘯",林朝璜,03-9301042,是,否,是,329776.0794,2741352.535,TRUE,POINT (329776.0794232304 2741352.5353071718),2.24990296,2.856863022,0.490278673,2248.347775,1000公尺以上,低風險,Low
4363,宜蘭縣,宜蘭縣礁溪鄉,龍潭村,育龍路71號,121.7447,24.7802,龍潭國小,龍潭村,195,"水災,震災,土石流,海嘯",曾青霜,03-9284764#215,是,否,是,325304.5758,2741637.604,TRUE,POINT (325304.57583079016 2741637.6044267206),12.35510444,7.251579762,4.314679429,1344.36696,1000公尺以上,低風險,Low
4367,宜蘭縣,宜蘭縣礁溪鄉,光武村,武暖路10之3號,121.7672,24.7829,鄉立幼兒園,光武村,448,"水災,震災",繆曉梅,03-9304777,是,否,是,327578.2002,2741949.253,TRUE,POINT (327578.2001749661 2741949.253313932),5.091853936,4.007633209,0.579160823,2103.537398,1000公尺以上,低風險,Low
4369,宜蘭縣,宜蘭縣壯圍鄉,古結村,壯圍鄉古結村古結路237號,121.8094,24.7846,古結活動中心,古結,88,"震災,海嘯",賴竺麟,03-9383348,是,否,是,331844.4711,2742162.168,TRUE,POINT (331844.4710626366 2742162.167967573),1.195560651,5.128931046,0.541675976,2926.373079,1000公尺以上,低風險,Low
4373,宜蘭縣,宜蘭縣礁溪鄉,吳沙村,育英路79號,121.7596,24.786,吳沙國中,吳沙村,742,"水災,震災",程良南,03-9284701#52,是,否,是,326807.7607,2742288.332,TRUE,POINT (326807.76071435463 2742288.33212897),5.710218614,5.288619518,0.722969787,1706.952145,1000公尺以上,低風險,Low
4375,宜蘭縣,宜蘭縣礁溪鄉,吳沙村,育英路46號,121.7598,24.7865,四結國小,玉光村,360,"水災,震災",黃淑芬,03-9284751#102,是,否,是,326827.6768,2742343.827,TRUE,POINT (326827.6767852119 2742343.827052754),5.604471675,5.288619518,0.781080728,1649.590547,1000公尺以上,低風險,Low
4384,宜蘭縣,宜蘭縣礁溪鄉,匏崙村,匏杓崙路95之2號,121.7294,24.7924,龍潭國小匏崙分校,"匏崙村,二結村",60,"水災,震災,土石流,海嘯",魏美怡,03-9285199,是,否,是,323750.1617,2742980.589,TRUE,POINT (323750.1616623654 2742980.5886805076),60.7703836,54.6443367,11.68103198,265.7344882,小於500公尺,極高風險,Very High
4396,宜蘭縣,宜蘭縣礁溪鄉,玉田村,礁溪鄉玉田村玉龍路一段479巷6號,121.7856,24.7979,玉田活動中心,備用收容所,59,"水災,震災",游新爐,939751691,是,否,是,329429.3052,2743621.305,TRUE,POINT (329429.305205183 2743621.3053449146),1.581620654,4.264821053,0.51341222,982.1127417,500-1000公尺之間,中風險,Medium
4398,宜蘭縣,宜蘭縣礁溪鄉,玉田村,茅埔路24號,121.7832,24.7982,玉田國小,二龍村、時潮村、玉田村,254,震災,施文彬,03-9882461#101,是,否,是,329186.4491,2743653.142,TRUE,POINT (329186.4490801797 2743653.141541583),1.702839693,4.264821053,0.555692885,914.8053308,500-1000公尺之間,中風險,Medium
4404,宜蘭縣,宜蘭縣壯圍鄉,古亭村,壯圍鄉古亭村永美路1段180號,121.8162,24.8028,壯圍鄉立幼兒園,全鄉,351,"水災,震災,海嘯",林佳珍,03-9304246,是,否,是,332520.0563,2744182.2,TRUE,POINT (332520.0563048809 2744182.200234653),2.814357824,89.95054626,3.082517386,1412.767228,1000公尺以上,高風險,High
4415,宜蘭縣,宜蘭縣礁溪鄉,三民村,十六結路101之1號,121.7646,24.8099,三民活動中心,備用收容所,59,"水災,震災",吳錫祺,922885704,是,否,是,327298.5426,2744938.441,TRUE,POINT (327298.54261654825 2744938.4410576224),6.648937148,11.28628445,2.439462348,93.99876393,小於500公尺,高風險,High
4421,宜蘭縣,宜蘭縣礁溪鄉,三民村,礁溪鄉十六結路100號,121.7596,24.8133,三民國小,"三民村,白鵝村,林美村",180,"水災,震災,土石流,海嘯",李素月,03-9882271#82,是,否,是,326790.9444,2745312.222,TRUE,POINT (326790.9444058831 2745312.2217644393),12.50427771,18.88433266,4.600193373,354.7547955,小於500公尺,高風險,High
4429,宜蘭縣,宜蘭縣礁溪鄉,林美村,林尾路160號,121.7189,24.8169,佛光大學,"二龍村,時潮村,玉石村,玉光村,吳沙村,光武村,適用10公尺以上海嘯",642,"水災,震災,海嘯",蔡明達,03-9871000-1130,是,否,是,322674.177,2745688.694,TRUE,POINT (322674.17695213103 2745688.694189859),428.4955226,50.05852127,53.74654079,1390.139152,1000公尺以上,高風險,High
4430,宜蘭縣,宜蘭縣礁溪鄉,大忠村,礁溪路四段23號,121.7677,24.8172,礁溪國中,大忠村,531,"水災,震災,土石流,海嘯",陳崇弘,03-9882412#105,是,否,是,327607.4076,2745748.788,TRUE,POINT (327607.4075971589 2745748.788043646),12.8559084,11.99632549,4.079623779,123.3719881,小於500公尺,高風險,High
4435,宜蘭縣,宜蘭縣礁溪鄉,大忠村,礁溪路四段135號,121.7685,24.8217,礁溪國小,"大義村,六結村",339,"水災,震災,土石流,海嘯",林智偉,03-9882047-150,是,否,是,327685.4769,2746247.688,TRUE,POINT (327685.4768901899 2746247.6884569395),15.0155992,8.832328796,5.635230176,570.5740418,500-1000公尺之間,中風險,Medium
4436,宜蘭縣,宜蘭縣礁溪鄉,林美村,礁溪鄉林美村林尾路180號,121.729,24.8222,淡江大學蘭陽校園,"德陽村,六結村,大義村,玉石村,白雲村,大忠村,三民村,林美村,白鵝村",638,"水災,震災,海嘯",黃銘川,03-9873088,是,否,是,323692.0942,2746281.164,TRUE,POINT (323692.09420883603 2746281.163796366),362.405919,52.9076004,52.44381198,727.4035932,500-1000公尺之間,高風險,High
4439,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮竹安里頭濱路一段601號,121.8206,24.8252,竹安里-竹安國小五育樓,竹安,93,"震災,土石流",黃英軒,03-9771178,是,否,否,332950.0137,2746666.035,TRUE,POINT (332950.01370900427 2746666.0347373094),3.301488344,89.95053864,3.567822847,141.6916948,小於500公尺,極高風險,Very High
4449,宜蘭縣,宜蘭縣礁溪鄉,德陽村,中山路二段133號,121.7651,24.8287,德陽宮弘道大樓,"德陽村,玉石村,白雲村",116,"水災,土石流,海嘯",林弘堅,03-9882248,是,否,是,327337.4199,2747021.117,TRUE,POINT (327337.41991134797 2747021.116872424),86.96515283,49.35338593,83.39255417,925.5251743,500-1000公尺之間,高風險,High
4452,宜蘭縣,宜蘭縣礁溪鄉,玉石村,礁溪鄉公園路2號,121.7768,24.8298,玉石活動中心,備用收容所,44,"水災,震災",曾如金,930164086,是,否,是,328519.4261,2747149.642,TRUE,POINT (328519.4260951478 2747149.6421587756),9.430710627,14.30682468,6.607078581,316.7267379,小於500公尺,高風險,High
4458,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮中崙里路31號,121.8027,24.8348,中崙里-中崙社區活動中心,中崙,76,"震災,土石流",蔡天賜,03-9772361,是,否,否,331134.2653,2747718.629,TRUE,POINT (331134.2652887332 2747718.6290269434),1.932069495,7.701682568,0.93661889,135.7324044,小於500公尺,高風險,High
4462,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮下埔里路48-3號,121.8078,24.837,下埔里-下埔社區活動中心,下埔,100,"震災,土石流",林太源,03-9772064991,是,否,否,331648.3355,2747965.359,TRUE,POINT (331648.3354852547 2747965.3586234073),1.512471969,6.154933453,1.201090381,687.5786023,500-1000公尺之間,中風險,Medium
4464,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮二城里青雲路一段143號,121.7928,24.8388,二城里-二城社區活動中心,二城,117,"水災,震災,土石流,海嘯",蔡金盛,03-9882140,是,否,否,330130.9888,2748155.842,TRUE,POINT (330130.9888304855 2748155.8418642017),7.374752425,19.27597237,2.982947301,241.1839412,小於500公尺,高風險,High
4477,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮頂埔里路一段250號,121.8149,24.8461,頂埔里-順天府池府王爺廟,金盈,29,"水災,震災,土石流",江源茂,03-9776535,是,否,否,332359.9758,2748977.605,TRUE,POINT (332359.9757727156 2748977.6050778897),3.682931564,11.91795731,2.549329398,227.9346233,小於500公尺,高風險,High
4479,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮金盈里路39號,121.7966,24.8473,金盈里-金盈社區活動中心,金盈,37,"水災,震災,土石流,海嘯",林漢龍,03-9773029,是,否,否,330509.5838,2749099.595,TRUE,POINT (330509.58384664514 2749099.59473931),16.29178005,40.54932404,15.62602228,423.4807798,小於500公尺,極高風險,Very High
4488,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮新建里新興路234-1號,121.8196,24.8539,新建里-新建社區活動中心,新建,124,"水災,震災,土石流",王新驊,03-9773214,是,否,否,332829.8203,2749844.435,TRUE,POINT (332829.82030760346 2749844.434653088),7.31606834,12.77605343,3.185529028,132.0998509,小於500公尺,高風險,High
4490,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮金面里路354號,121.7935,24.8549,金面里-協天廟,金面,42,"水災,震災,土石流,海嘯",吳棟然,03-9771206,是,否,是,330191.3646,2749939.593,TRUE,POINT (330191.3646053409 2749939.5932301614),192.3063971,46.26021957,93.99235534,718.8953813,500-1000公尺之間,高風險,High
4492,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮新建里吉祥路1號,121.8219,24.8557,城西里-城隍廟,城西里、城南里,46,"水災,震災,土石流,海嘯",黃坤福,03-9772423,是,否,否,333061.0694,2750045.215,TRUE,POINT (333061.0693704551 2750045.2150230086),6.015931605,9.664406776,2.695794406,377.5573713,小於500公尺,高風險,High
4495,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮大坑里協天路599號,121.8315,24.8572,大坑里-協天宮,大坑,220,"震災,土石流",陳誠三,03-9772050,是,否,否,334030.2741,2750217.251,TRUE,POINT (334030.2741463334 2750217.250575405),3.263174824,89.95054626,1.603715043,322.6842936,小於500公尺,極高風險,Very High
4498,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮城東里開蘭舊路6號,121.825,24.8591,城東里-城東社區活動中心,城東,53,"水災,震災,土石流",黃志安,03-9771362,是,否,否,333372.0892,2750423.716,TRUE,POINT (333372.0892150187 2750423.7161682304),4.435456873,7.360929489,1.792161821,119.4318976,小於500公尺,高風險,High
4499,宜蘭縣,宜蘭縣頭城鎮,城北里,西五巷3-1號,121.8236,24.8592,城北里-農會,城北里,148,"水災,震災,土石流",林玉山,03-9773100,是,否,否,333230.536,2750433.937,TRUE,POINT (333230.5360157075 2750433.9371133745),5.280595124,7.360929489,2.083849437,158.0884824,小於500公尺,高風險,High
4504,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮拔雅里復興路12巷2號,121.8169,24.861,拔雅里-拔雅社區活動中心,拔雅,122,"水災,震災,土石流,海嘯",甘錫賢,03-9776833,是,否,否,332552.229,2750629.242,TRUE,POINT (332552.2290353119 2750629.2424589223),15.69967955,15.49402332,6.422606169,411.9431413,小於500公尺,高風險,High
4505,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮福成里宜三路二段378號,121.8051,24.8618,福成里-福成社區活動中心,福成,48,"水災,震災,土石流,海嘯",甘伯聰,03-9776558,是,否,否,331359.1993,2750710.759,TRUE,POINT (331359.19925888034 2750710.7590338746),71.05235565,56.8056221,57.85695674,391.4207379,小於500公尺,極高風險,Very High
4506,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮武營里開蘭路282號,121.8274,24.863,武營里-頭城國小,武營,338,"水災,震災,土石流,海嘯",黃志聖,03-9771011,是,否,否,333612.0143,2750857.179,TRUE,POINT (333612.01426196937 2750857.178915382),5.451306795,7.193401337,1.91250481,289.0674867,小於500公尺,高風險,High
4533,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮港口里（路）60-3號,121.8403,24.8762,港口里-港口社區活動中心,港口里,67,"水災,震災,土石流",李世田,03-9775440,是,否,否,334906.6513,2752327.289,TRUE,POINT (334906.6513480665 2752327.289177708),13.22696969,89.95054626,19.67364236,98.27064745,小於500公尺,極高風險,Very High
4546,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮外澳里濱海路二段212號,121.8458,24.8833,外澳里-外澳社區活動中心,外澳里,49,"水災,震災",王在,03-9775402,是,否,否,335457.5308,2753117.181,TRUE,POINT (335457.53076386964 2753117.181271789),49.88427072,89.95053864,53.28929444,170.9230185,小於500公尺,極高風險,Very High
4581,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮濱海路三段93號,121.8634,24.9022,更新里-更新漁民活動中心,更新,34,"水災,震災",陳繼錫,03-9776196,是,否,否,337222.5976,2755221.866,TRUE,POINT (337222.59761218325 2755221.8657107404),17.27517686,89.95054626,12.75048434,116.7477377,小於500公尺,極高風險,Very High
4673,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮合興里路94-1號,121.8859,24.9359,合興里-合興社區活動中心,合興里,44,"水災,震災,海嘯",張正益,03-9781287,是,否,否,339471.3934,2758969.4,TRUE,POINT (339471.3934336808 2758969.400339494),80.55657288,89.95054626,85.80958882,1007.063546,1000公尺以上,高風險,High
4697,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮大溪里濱海路五段249號,121.8932,24.9406,大溪里-大溪社區活動中心,大溪,62,"水災,震災,土石流",陳色雄,03-9781218,是,否,否,340205.2726,2759494.844,TRUE,POINT (340205.2725631693 2759494.844085738),57.96044831,89.95054626,64.74188878,198.1425622,小於500公尺,極高風險,Very High
4706,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮龜山里路221號,121.9002,24.9426,龜山里-龜山社區活動中心,龜山,28,"水災,震災,土石流",蔣金明,03-9781306,是,否,是,340910.7801,2759721.05,TRUE,POINT (340910.78011929797 2759721.049724336),42.74785115,89.95054626,49.86480063,206.6090926,小於500公尺,極高風險,Very High
4832,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮大里里濱海路六段251號,121.92,24.9639,大里里-大里社區活動中心,大里、石城,184,"水災,震災",蕭藍愛杏,03-9781156,是,否,否,342894.4989,2762093.855,TRUE,POINT (342894.49893229676 2762093.854945656),53.3906493,89.95053864,47.4294685,212.6715031,小於500公尺,極高風險,Very High
4906,宜蘭縣,宜蘭縣頭城鎮,,頭城鎮石城里（路）40-8號,121.9498,24.9799,石城里-石城社區活動中心,石城里,67,"水災,震災,海嘯",沈榮華,03-9781117,是,否,否,345891.2441,2763886.92,TRUE,POINT (345891.2440522349 2763886.9196213693),79.56713576,89.95054626,73.98247531,46.52705541,小於500公尺,極高風險,Very High
